Time (s),X (in),Y (in)
34.865000,3.405635,-1.825419
34.896000,3.408036,-1.825160
34.945000,3.407757,-1.823833
34.976000,3.404232,-1.822005
35.009000,3.402610,-1.821185
35.040000,3.403994,-1.818858
35.072000,3.405788,-1.816415
35.105000,3.405043,-1.815740
35.136000,3.401673,-1.813561
35.168000,3.399301,-1.811936
35.200000,3.401924,-1.811107
35.233000,3.404412,-1.808617
35.265000,3.406373,-1.805991
35.296000,3.405800,-1.805096
35.344000,3.405605,-1.801474
35.377000,3.405205,-1.800803
35.408000,3.405629,-1.799401
35.441000,3.404735,-1.798960
35.472000,3.403592,-1.797440
35.505000,3.403418,-1.795696
35.536000,3.403824,-1.793944
35.569000,3.403217,-1.789936
35.601000,3.403272,-1.789556
35.632000,3.403108,-1.788440
35.665000,3.402735,-1.786466
35.696000,3.403673,-1.785712
35.744000,3.403127,-1.784385
35.776000,3.402940,-1.781346
35.809000,3.402264,-1.779398
35.840000,3.400621,-1.777782
35.873000,3.400572,-1.774816
35.904000,3.403469,-1.773293
35.936000,3.404228,-1.772842
35.969000,3.403138,-1.770991
36.000000,3.402163,-1.769204
36.032000,3.402974,-1.768461
36.064000,3.403624,-1.765148
36.096000,3.403408,-1.763878
36.144000,3.402477,-1.762761
36.176000,3.402688,-1.761684
36.209000,3.402616,-1.760806
36.240000,3.402341,-1.759562
36.273000,3.402386,-1.758028
36.305000,3.403138,-1.755320
36.337000,3.403592,-1.754286
36.368000,3.403593,-1.752672
36.400000,3.403378,-1.750637
36.432000,3.403496,-1.748531
36.465000,3.403295,-1.748123
36.496000,3.403051,-1.747138
36.544000,3.402276,-1.746107
36.577000,3.403092,-1.745023
36.608000,3.403063,-1.743749
36.640000,3.403716,-1.741471
36.672000,3.403043,-1.739901
36.704000,3.402881,-1.738793
36.736000,3.402477,-1.736912
36.768000,3.402696,-1.736818
36.800000,3.402652,-1.735412
36.832000,3.402914,-1.732523
36.865000,3.402750,-1.731432
36.897000,3.402886,-1.729775
36.945000,3.403329,-1.728747
36.976000,3.403623,-1.727154
37.008000,3.404922,-1.737700
37.040000,3.404215,-1.736516
37.072000,3.404207,-1.736023
37.105000,3.403315,-1.735085
37.136000,3.402978,-1.732663
37.168000,3.404261,-1.732153
37.200000,3.403977,-1.729339
37.233000,3.403534,-1.727637
37.265000,3.402306,-1.725668
37.296000,3.402819,-1.725510
37.344000,3.403983,-1.722611
37.377000,3.403855,-1.721792
37.408000,3.403282,-1.720109
37.440000,3.403661,-1.719645
37.472000,3.404296,-1.717376
37.504000,3.404730,-1.716475
37.536000,3.403572,-1.715041
37.569000,3.404233,-1.712517
37.600000,3.403935,-1.696491
37.632000,3.403370,-1.695283
37.664000,3.401923,-1.692371
37.697000,3.402262,-1.691428
37.745000,3.402773,-1.690969
37.776000,3.402900,-1.688662
37.809000,3.401730,-1.686897
37.840000,3.401172,-1.686374
37.873000,3.402372,-1.683537
37.904000,3.401938,-1.679710
37.936000,3.401191,-1.677902
37.968000,3.401149,-1.671218
38.000000,3.403308,-1.669400
38.033000,3.403951,-1.669001
38.064000,3.403071,-1.666079
38.096000,3.402523,-1.665670
38.145000,3.402661,-1.663854
38.176000,3.403775,-1.661571
38.208000,3.403315,-1.660450
38.240000,3.402139,-1.660016
38.273000,3.402448,-1.658102
38.304000,3.402337,-1.657004
38.337000,3.402093,-1.655765
38.368000,3.402220,-1.651578
38.400000,3.403695,-1.647639
38.433000,3.404294,-1.647086
38.464000,3.403110,-1.645943
38.497000,3.402225,-1.644990
38.545000,3.403962,-1.641948
38.576000,3.404236,-1.640538
38.609000,3.403965,-1.639434
38.640000,3.403245,-1.637381
38.672000,3.404127,-1.635515
38.705000,3.404237,-1.634436
38.736000,3.403995,-1.632922
38.769000,3.402979,-1.630997
38.800000,3.403154,-1.629337
38.833000,3.403258,-1.628906
38.865000,3.403797,-1.626686
38.896000,3.403446,-1.621814
38.945000,3.403171,-1.620353
38.976000,3.404560,-1.618489
39.008000,3.404804,-1.617076
39.041000,3.404218,-1.615655
39.072000,3.404081,-1.614825
39.105000,3.404870,-1.613553
39.136000,3.404909,-1.613177
39.168000,3.403684,-1.610805
39.200000,3.404304,-1.609036
39.233000,3.404750,-1.607774
39.265000,3.404977,-1.607021
39.297000,3.403987,-1.604718
39.344000,3.403400,-1.602818
39.376000,3.404957,-1.601866
39.408000,3.405621,-1.599227
39.440000,3.404421,-1.597416
39.473000,3.404000,-1.596292
39.505000,3.405211,-1.594972
39.537000,3.406141,-1.593632
39.569000,3.405516,-1.592827
39.600000,3.404178,-1.591610
39.633000,3.404696,-1.590051
39.665000,3.405263,-1.589701
39.697000,3.405309,-1.586926
39.744000,3.404404,-1.584224
39.776000,3.404477,-1.583262
39.808000,3.405491,-1.582576
39.840000,3.404825,-1.579802
39.873000,3.403388,-1.578814
39.905000,3.403469,-1.577395
39.936000,3.404733,-1.575363
39.968000,3.405189,-1.573824
40.000000,3.404121,-1.577230
40.032000,3.405627,-1.570015
40.065000,3.405955,-1.573543
40.096000,3.405806,-1.573209
40.144000,3.404834,-1.565187
40.177000,3.404274,-1.570634
40.208000,3.405257,-1.569500
40.240000,3.405896,-1.567479
40.272000,3.405279,-1.565048
40.304000,3.404670,-1.564471
40.337000,3.405103,-1.563163
40.368000,3.405856,-1.561407
40.400000,3.405429,-1.560940
40.432000,3.405118,-1.559273
40.465000,3.405414,-1.555510
40.496000,3.405048,-1.554270
40.545000,3.405247,-1.554276
40.577000,3.405362,-1.551125
40.608000,3.405427,-1.549563
40.640000,3.406511,-1.547962
40.673000,3.405257,-1.546023
40.704000,3.405380,-1.545514
40.736000,3.405653,-1.544246
40.768000,3.406069,-1.541915
40.800000,3.406068,-1.540049
40.832000,3.405007,-1.538455
40.865000,3.405107,-1.537371
40.896000,3.405720,-1.536452
40.945000,3.404907,-1.535162
40.976000,3.403519,-1.533004
41.008000,3.404518,-1.529748
41.040000,3.405750,-1.529522
41.072000,3.408377,-1.526998
41.104000,3.409599,-1.525452
41.136000,3.410215,-1.522495
41.168000,3.409729,-1.523342
41.201000,3.408577,-1.522463
41.233000,3.406375,-1.519345
41.265000,3.406181,-1.518536
41.296000,3.406477,-1.516030
41.345000,3.406387,-1.513872
41.377000,3.406542,-1.513040
41.408000,3.406497,-1.511722
41.440000,3.406300,-1.510856
41.472000,3.407148,-1.508093
41.504000,3.407369,-1.505769
41.536000,3.408421,-1.504964
41.568000,3.407155,-1.503749
41.600000,3.407056,-1.501462
41.633000,3.407632,-1.500871
41.665000,3.408386,-1.499978
41.696000,3.408402,-1.498079
41.745000,3.408596,-1.495953
41.776000,3.407999,-1.495897
41.808000,3.407561,-1.494650
41.840000,3.407838,-1.492188
41.872000,3.407455,-1.490952
41.905000,3.407037,-1.488814
41.936000,3.406985,-1.487127
41.969000,3.407274,-1.487547
42.000000,3.407111,-1.484465
42.033000,3.407261,-1.483252
42.064000,3.408333,-1.482598
42.097000,3.408917,-1.481159
42.144000,3.409081,-1.478992
42.176000,3.407471,-1.476861
42.208000,3.406392,-1.475299
42.240000,3.405835,-1.472270
42.272000,3.405612,-1.472160
42.304000,3.407291,-1.484773
42.337000,3.408710,-1.483571
42.368000,3.407605,-1.482573
42.400000,3.407358,-1.480541
42.432000,3.407847,-1.479060
42.464000,3.409958,-1.480366
42.497000,3.411163,-1.476319
42.544000,3.409109,-1.473004
42.576000,3.406912,-1.469834
42.609000,3.407164,-1.470424
42.641000,3.408397,-1.468349
42.672000,3.408930,-1.468194
42.705000,3.409460,-1.466276
42.737000,3.409400,-1.465008
42.768000,3.409232,-1.463999
42.800000,3.409081,-1.462106
42.833000,3.409328,-1.461037
42.864000,3.408973,-1.459830
42.896000,3.407694,-1.436071
42.945000,3.406320,-1.439818
42.976000,3.406290,-1.432911
43.008000,3.407171,-1.430933
43.040000,3.407146,-1.434519
43.072000,3.406836,-1.431010
43.104000,3.407149,-1.428929
43.137000,3.407236,-1.425951
43.168000,3.406751,-1.423995
43.200000,3.407565,-1.418251
43.233000,3.407900,-1.417044
43.264000,3.408075,-1.416982
43.297000,3.407625,-1.415955
43.345000,3.406265,-1.413087
43.377000,3.404621,-1.408890
43.409000,3.404930,-1.408532
43.441000,3.406268,-1.407236
43.473000,3.407371,-1.405175
43.505000,3.407758,-1.401165
43.536000,3.408198,-1.399795
43.569000,3.409139,-1.399577
43.601000,3.409154,-1.397539
43.632000,3.407917,-1.393316
43.664000,3.407773,-1.392241
43.696000,3.408049,-1.390694
43.744000,3.408817,-1.390525
43.777000,3.408814,-1.388575
43.808000,3.408338,-1.386406
43.840000,3.408355,-1.382992
43.872000,3.408674,-1.381402
43.904000,3.408580,-1.379447
43.937000,3.407761,-1.376187
43.968000,3.407777,-1.375664
44.000000,3.408191,-1.373605
44.032000,3.408223,-1.371536
44.064000,3.408427,-1.368220
44.096000,3.408970,-1.365780
44.145000,3.410580,-1.363115
44.177000,3.411346,-1.362149
44.209000,3.409728,-1.360385
44.240000,3.408572,-1.356957
44.272000,3.408898,-1.356541
44.305000,3.409379,-1.354533
44.336000,3.408768,-1.352208
44.369000,3.408656,-1.349499
44.400000,3.409290,-1.348945
44.433000,3.409586,-1.346045
44.464000,3.409046,-1.342964
44.497000,3.409249,-1.340323
44.545000,3.411313,-1.338941
44.576000,3.411266,-1.336025
44.609000,3.409145,-1.332645
44.640000,3.407663,-1.328223
44.672000,3.409594,-1.326937
44.705000,3.412736,-1.324939
44.737000,3.412953,-1.322794
44.769000,3.411045,-1.320343
44.800000,3.410130,-1.317929
44.832000,3.410781,-1.313960
44.865000,3.410817,-1.311701
44.897000,3.410776,-1.306695
44.928000,3.410498,-1.303146
44.976000,3.410767,-1.301517
45.008000,3.410391,-1.299273
45.040000,3.408474,-1.295024
45.072000,3.409068,-1.293252
45.105000,3.410832,-1.289929
45.137000,3.410363,-1.285199
45.169000,3.410028,-1.279553
45.200000,3.409405,-1.276293
45.233000,3.410257,-1.273748
45.265000,3.411462,-1.271305
45.296000,3.411464,-1.268025
45.328000,3.411131,-1.264495
45.377000,3.412810,-1.261517
45.409000,3.412505,-1.259280
45.440000,3.411204,-1.255838
45.472000,3.410480,-1.253227
45.505000,3.411338,-1.251554
45.536000,3.411032,-1.248942
45.568000,3.410013,-1.243675
45.601000,3.409557,-1.239864
45.632000,3.410175,-1.236165
45.665000,3.410632,-1.232954
45.697000,3.410391,-1.229078
45.728000,3.410094,-1.224462
45.777000,3.410640,-1.222433
45.808000,3.410763,-1.220461
45.840000,3.410505,-1.216768
45.872000,3.410681,-1.214491
45.904000,3.411662,-1.212395
45.936000,3.411936,-1.209747
45.968000,3.411276,-1.207412
46.001000,3.408524,-1.197469
46.032000,3.409692,-1.199133
46.064000,3.411089,-1.196214
46.096000,3.411416,-1.192059
46.128000,3.410342,-1.188136
46.176000,3.410262,-1.184228
46.208000,3.411119,-1.181989
46.240000,3.409850,-1.174086
46.273000,3.410134,-1.174738
46.305000,3.409175,-1.166751
46.336000,3.412458,-1.170056
46.368000,3.410988,-1.159654
46.400000,3.410996,-1.164251
46.433000,3.409811,-1.155897
46.465000,3.409393,-1.147362
46.496000,3.412216,-1.154047
46.528000,3.412310,-1.150952
46.576000,3.411079,-1.141111
46.609000,3.410529,-1.138577
46.640000,3.409223,-1.130353
46.672000,3.409229,-1.126315
46.705000,3.410015,-1.121230
46.736000,3.411889,-1.117941
46.768000,3.411880,-1.113146
46.800000,3.411269,-1.110772
46.832000,3.409355,-1.109195
46.865000,3.409788,-1.105359
46.896000,3.411482,-1.101276
46.928000,3.411753,-1.098589
46.976000,3.409912,-1.095114
47.008000,3.410770,-1.093866
47.041000,3.410162,-1.088641
47.072000,3.410442,-1.088098
47.105000,3.410041,-1.083812
47.137000,3.409875,-1.078269
47.168000,3.410681,-1.076781
47.200000,3.409565,-1.074351
47.232000,3.408365,-1.079800
47.264000,3.408728,-1.075862
47.296000,3.411802,-1.067248
47.328000,3.413830,-1.073459
47.376000,3.412149,-1.063472
47.410000,3.411189,-1.057628
47.440000,3.410934,-1.060660
47.473000,3.411577,-1.045870
47.505000,3.411371,-1.046760
47.537000,3.411048,-1.032370
47.569000,3.410003,-1.033365
47.600000,3.412646,-1.035639
47.632000,3.410648,-1.019155
47.665000,3.409428,-1.018103
47.696000,3.410383,-1.014338
47.728000,3.411399,-1.011679
47.777000,3.411667,-1.009449
47.809000,3.410783,-1.009660
47.840000,3.408556,-1.007433
47.873000,3.408823,-1.008334
47.904000,3.408973,-1.001436
47.936000,3.409920,-0.999425
47.968000,3.411179,-0.998019
48.000000,3.409846,-0.990014
48.032000,3.408710,-0.990617
48.064000,3.407321,-0.983984
48.096000,3.409328,-0.980852
48.129000,3.410546,-0.978834
48.176000,3.409032,-0.971090
48.209000,3.408150,-0.970093
48.240000,3.407413,-0.967549
48.273000,3.409453,-0.962399
48.305000,3.411837,-0.947761
48.336000,3.412579,-0.944371
48.368000,3.412065,-0.948523
48.400000,3.412935,-0.946063
48.432000,3.412617,-0.944249
48.464000,3.412849,-0.935792
48.496000,3.411899,-0.936807
48.528000,3.412548,-0.928571
48.576000,3.413287,-0.925077
48.608000,3.412681,-0.922392
48.641000,3.411202,-0.923411
48.673000,3.411333,-0.920136
48.705000,3.412346,-0.916989
48.737000,3.413158,-0.911249
48.768000,3.413695,-0.905431
48.801000,3.412377,-0.906767
48.833000,3.412091,-0.903025
48.865000,3.412054,-0.900168
48.896000,3.411722,-0.897479
48.929000,3.412718,-0.895928
48.976000,3.412742,-0.893864
49.008000,3.413214,-0.889399
49.040000,3.412000,-0.887101
49.073000,3.411353,-0.884275
49.105000,3.411473,-0.878191
49.136000,3.411444,-0.881577
49.169000,3.410899,-0.874551
49.200000,3.409297,-0.871039
49.232000,3.409587,-0.866813
49.264000,3.411634,-0.864463
49.297000,3.412874,-0.859894
49.328000,3.414450,-0.853234
49.377000,3.414229,-0.852974
49.408000,3.414251,-0.853975
49.440000,3.413568,-0.851544
49.473000,3.414081,-0.848546
49.505000,3.413611,-0.845742
